tconst	parentTconst	seasonNumber	episodeNumber
tt3423928	tt0407423	15	83
tt3430914	tt0407423	17	31
tt3433094	tt0407423	\N	\N
tt3435442	tt0407423	36	34
tt3436104	tt0075583	2	23
tt3436106	tt0075583	\N	\N
tt3436114	tt0075583	\N	\N
tt3436118	tt0075583	\N	\N
tt3436126	tt0075583	\N	\N
tt3436136	tt0075583	2	1
tt3436178	tt0075583	2	2
tt3436182	tt0075583	2	3
tt3436184	tt0075583	2	4
tt3436186	tt0075583	2	6
tt3436416	tt0075583	4	29
tt3436422	tt0075583	3	8
tt3436484	tt0075583	2	9
tt3436486	tt0075583	2	10
tt3436494	tt0075583	2	11
tt3436506	tt0075583	4	31
tt3438038	tt0075583	2	13
tt3438042	tt0075583	2	14
tt3438046	tt0075583	2	8
tt3438048	tt0075583	2	19
tt3438050	tt0075583	2	21
tt3438052	tt0075583	2	20
tt3438056	tt0075583	2	22
tt3438058	tt0075583	3	6
tt3438062	tt0075583	3	5
tt3438082	tt0075583	2	5
tt3438084	tt0075583	2	7
tt3438094	tt0075583	3	9
tt3438096	tt0075583	3	10
tt3438098	tt0075583	3	12
tt3438100	tt0075583	3	11
tt3438102	tt0075583	3	13
tt3438104	tt0075583	3	14
tt3438106	tt0075583	3	15
tt3438110	tt0075583	3	16
tt3438112	tt0075583	3	17
tt3438116	tt0075583	3	19
tt3438120	tt0075583	3	7
tt3438122	tt0075583	3	22
tt3438124	tt0075583	\N	\N
tt3438128	tt0075583	4	2
tt3438134	tt0075583	4	5
tt3438136	tt0075583	4	6
tt3438138	tt0075583	4	8
tt3438144	tt0075583	4	7
tt3439556	tt0407423	21	22
tt3439624	tt0075583	4	1
tt3439630	tt0075583	4	14
tt3439636	tt0075583	\N	\N
tt3439638	tt0075583	\N	\N
tt3439640	tt0075583	4	20
tt3439642	tt0075583	\N	\N
tt3439646	tt0075583	4	23
tt3439650	tt0075583	\N	\N
tt3439654	tt0075583	\N	\N
tt3440314	tt0075583	4	3
tt3440396	tt0075583	5	11
tt3440400	tt0075583	4	10
tt3440404	tt0075583	5	10
tt3440406	tt0075583	5	12
tt3440408	tt0075583	4	13
tt3440428	tt0075583	4	17
tt3440430	tt0075583	4	18
tt3440436	tt0075583	4	19
tt3440438	tt0075583	4	28
tt3440440	tt0075583	4	21
tt3440456	tt0075583	\N	\N
tt3440472	tt0075583	4	22
tt3440502	tt0075583	4	24
tt3440506	tt0075583	4	26
tt3440510	tt0075583	4	27
tt3440512	tt0075583	5	27
tt3440514	tt0075583	5	31
tt3440530	tt0075583	5	19
tt3440546	tt0075583	4	32
tt3440554	tt0075583	4	33
tt3440566	tt0075583	4	34
tt3440568	tt0075583	4	35
tt3440580	tt0075583	4	36
tt3440582	tt0075583	4	37
tt3440594	tt0075583	4	38
tt3440612	tt0075583	4	39
tt3440614	tt0075583	4	40
tt3440618	tt0075583	5	9
tt3440646	tt0075583	5	1
tt3440900	tt0075583	5	2
tt3440916	tt0075583	\N	\N
tt3440928	tt0075583	5	5
tt3440968	tt0075583	5	7
tt3441040	tt0075583	5	8
tt3441240	tt0075583	5	13
tt3441280	tt0075583	5	15
tt3441294	tt0075583	5	16
tt3441298	tt0075583	5	17
tt3441314	tt0075583	5	18
tt3441360	tt0075583	5	22
tt3441372	tt0075583	5	20
tt3441378	tt0075583	5	21
tt3441384	tt0075583	5	23
tt3441402	tt0075583	5	24
tt3441450	tt0075583	5	25
tt3441500	tt0075583	5	26
tt3441670	tt0075583	5	28
tt3441674	tt0075583	5	29
tt3441676	tt0075583	5	30
tt3441680	tt0075583	5	3
tt3441692	tt0075583	5	34
tt3441712	tt0075583	5	40
tt3441762	tt0075583	5	38
tt3441788	tt0075583	5	32
tt3443586	tt1578652	5	2
tt3443588	tt1578652	5	5
tt3443590	tt1578652	5	3
tt3443592	tt1578652	5	4
tt3443614	tt1578652	5	8
tt3443618	tt1578652	5	6
tt3443622	tt1578652	5	7
tt3443628	tt1578652	5	9
tt3443630	tt1578652	5	10
tt3444998	tt0407423	56	4
tt3447778	tt1578652	5	1
tt3449782	tt0407423	29	27
tt3455950	tt0407423	16	82
tt3459114	tt1578652	5	11
tt3459116	tt1578652	5	12
tt3459120	tt1578652	5	14
tt3459122	tt1578652	5	13
tt3459124	tt1578652	5	15
tt3469210	tt0407423	23	66
tt3475432	tt0407423	26	17
tt3484488	tt3437410	1	3
tt3484490	tt3437410	1	4
tt3485028	tt3057772	2	21
tt3485816	tt1578652	5	16
tt3485818	tt1578652	5	17
tt3485832	tt1578652	5	18
tt3485834	tt1578652	5	19
tt3485836	tt1578652	5	20
tt3486726	tt0407423	\N	\N
tt3488784	tt0407423	28	23
tt3492044	tt0407423	26	62
tt3494480	tt0407423	16	41
tt3497024	tt0407423	36	60
tt3502174	tt3057772	2	22
tt3503486	tt3109382	3	24
tt3513646	tt0407423	26	92
tt3516544	tt0407423	10	20
tt3517708	tt3057772	2	23
tt3520896	tt0407423	15	4
tt3528334	tt0407423	45	67
tt3530458	tt0407423	17	1
tt3541154	tt0407423	22	21
tt3541188	tt0407423	22	65
tt3547088	tt0407423	43	11
tt3549626	tt0407423	9	42
tt3557444	tt0407423	20	67
tt3557536	tt0407423	20	60
tt3560138	tt0407423	39	90
tt3562378	tt0407423	20	51
tt3564762	tt0407423	\N	\N
tt3566194	tt0407423	27	19
tt3566204	tt0407423	26	74
tt3566210	tt0407423	27	30
tt3566220	tt0407423	27	36
tt3567402	tt3560390	2	15
tt3571208	tt0407423	29	39
tt3571722	tt2155811	2	3
tt3571726	tt2155811	2	4
tt3571728	tt2155811	2	5
tt3571730	tt2155811	2	6
tt3574980	tt0407423	31	59
tt3579226	tt0407423	36	72
tt3585772	tt0407423	49	85
tt3587442	tt0407423	9	28
tt3593842	tt0407423	15	3
tt3599434	tt7076436	2	5
tt3600014	tt3592234	1	8
tt3601118	tt0407423	23	44
tt3604118	tt0407423	31	25
tt3612242	tt0407423	30	30
tt3618690	tt0407423	41	28
tt3619128	tt0407423	41	24
tt3621694	tt0407423	39	38
tt3621714	tt0407423	12	25
tt3621746	tt0407423	6	8
tt3628006	tt3611366	1	2
tt3628008	tt3611366	1	3
tt3628022	tt3611366	1	4
tt3628028	tt3611366	1	5
tt3633944	tt3571242	1	2
tt3634302	tt3571242	1	1
tt3634568	tt0407423	30	45
tt3649426	tt0407423	19	56
tt3651776	tt0407423	8	8
tt3651784	tt0407423	9	1
tt3654612	tt3554426	1	7
tt3658948	tt0407423	7	22
tt3665080	tt0407423	39	70
tt3665162	tt3571242	1	3
tt3666570	tt0407423	40	6
tt3668940	tt0407423	24	20
tt3673616	tt0407423	8	7
tt3674924	tt3571242	1	4
tt3677354	tt3532664	1	1
tt3677364	tt3532664	1	2
tt3677374	tt3532664	1	3
tt3677384	tt3532664	1	4
tt3677390	tt3532664	1	5
tt3679884	tt0407423	10	10
tt3680908	tt0407423	42	10
tt3689510	tt3571242	1	5
tt3689652	tt0407423	5	1
tt3691722	tt0407423	35	73
tt3694792	tt0407423	8	14
tt3699970	tt0407423	12	46
tt3702288	tt0407423	33	51
tt3707194	tt0407423	26	51
tt3708532	tt0407423	10	68
tt3713742	tt2949316	2	5
tt3713754	tt2949316	2	6
tt3713776	tt2949316	2	12
tt3720960	tt0407423	26	31
tt3722208	tt0407423	43	44
tt3723474	tt3571242	1	6
tt3725578	tt0407423	42	49
tt3727680	tt0407423	25	6
tt3729662	tt0407423	19	11
tt3734794	tt3571242	1	7
tt3741954	tt0407423	39	49
tt3744132	tt0407423	\N	\N
tt3744584	tt3571242	1	8
tt3748326	tt0101188	1	0
tt3748566	tt0407423	7	14
tt3758836	tt0407423	23	7
tt3761844	tt3571242	1	9
tt3776796	tt0407423	34	94
tt3781648	tt3571242	1	10
tt3781696	tt0407423	40	12
tt3784010	tt0407423	5	2
tt3784018	tt0407423	5	4
tt3787822	tt0407423	26	6
tt3791390	tt0407423	40	14
tt3791620	tt3778216	1	1
tt3797528	tt0407423	24	28
tt3799398	tt0407423	45	20
tt3803270	tt0407423	5	55
tt3804630	tt0407423	41	18
tt3810742	tt0407423	37	67
tt3813078	tt0407423	5	67
tt3813082	tt0407423	5	73
tt3816286	tt0407423	41	5
tt3820354	tt2960796	1	6
tt3821656	tt0407423	32	51
tt3824562	tt0407423	23	98
tt3824578	tt0407423	23	8
tt3824580	tt0407423	23	79
tt3824588	tt0407423	23	92
tt3827470	tt0407423	40	30
tt3831918	tt0240295	8	7
tt3839874	tt0407423	24	15
tt3842848	tt0407423	25	25
tt3844914	tt0407423	12	56
tt3846744	tt0407423	12	32
tt3848022	tt0240295	8	14
tt3849872	tt0407423	23	14
tt3867378	tt0407423	46	106
tt3867380	tt0407423	46	93
tt3867382	tt0407423	46	71
tt3880760	tt3824066	1	2
tt3881098	tt3869500	1	1
tt3881102	tt3869500	1	2
tt3910292	tt3869500	1	3
tt3910302	tt3869500	1	4
tt3915878	tt0407423	21	41
tt3915888	tt0407423	21	74
tt3915890	tt0407423	21	79
tt3915902	tt0407423	21	87
tt3921894	tt2991868	\N	\N
tt3922874	tt0407423	45	31
tt3955228	tt3869500	1	5
tt3961608	tt0407423	18	7
tt3961610	tt0407423	18	60
tt3961614	tt0407423	18	73
tt3961618	tt0407423	18	79
tt3962618	tt7076436	2	6
tt3962794	tt0407423	49	54
tt3963744	tt0407423	14	48
tt3967894	tt0407423	9	8
tt3975098	tt0407423	10	7
tt3981032	tt0407423	5	6
tt3992966	tt3869500	3	9
tt4003878	tt0407423	44	1
tt4020244	tt0407423	9	15
tt4030800	tt0407423	43	96
tt4038694	tt0407423	42	66
tt4038698	tt0407423	42	84
tt4038700	tt0407423	42	90
tt4040910	tt0407423	9	29
tt4042782	tt3869500	1	6
tt4042784	tt3869500	1	8
tt4042786	tt3869500	1	7
tt4049860	tt2012155	4	12
tt4052162	tt1740717	2	11
tt4052428	tt0407423	22	8
tt4052472	tt0407423	22	79
tt4052476	tt0407423	22	86
tt4061676	tt2131835	2	0
tt4062668	tt0407423	23	19
tt4063298	tt0407423	43	8
tt4063310	tt0407423	43	110
tt4064952	tt0407423	9	21
tt4067242	tt0407423	17	60
tt4067246	tt0407423	17	77
tt4067712	tt0407423	17	71
tt4069330	tt0407423	55	2
tt4069336	tt0407423	55	39
tt4069346	tt0407423	55	25
tt4073940	tt0407423	9	35
tt4076918	tt0407423	31	71
tt4078924	tt0407423	12	16
tt4096892	tt0407423	9	78
tt4097488	tt0407423	\N	\N
tt4097502	tt0407423	16	46
tt4106820	tt0407423	\N	\N
tt4115624	tt0407423	24	79
tt4115636	tt0407423	24	93
tt4115642	tt0407423	24	98
tt4115866	tt0407423	16	71
tt4115868	tt0407423	16	76
tt4118634	tt0407423	19	12
tt4118660	tt0407423	13	8
tt4128358	tt0407423	9	85
tt4128362	tt0407423	9	92
tt4129358	tt4489232	3	8
tt4133254	tt0407423	6	71
tt4133266	tt0407423	6	85
tt4133272	tt0407423	6	92
tt4133312	tt0407423	37	41
tt4133322	tt0407423	32	38
tt4139202	tt0407423	8	1
tt4139228	tt0407423	8	2
tt4145326	tt0407423	28	77
tt4145328	tt0407423	28	90
tt4145330	tt0407423	28	97
tt4147302	tt0407423	7	71
tt4147308	tt0407423	7	85
tt4147318	tt0407423	7	92
tt4148804	tt0407423	7	98
tt4148936	tt0407423	8	22
tt4155188	tt0407423	29	92
tt4155192	tt0407423	29	97
tt4157936	tt0407423	44	78
tt4157944	tt0407423	44	99
tt4157946	tt0407423	44	105
tt4158240	tt3135516	3	1
tt4158252	tt3135516	3	2
tt4158258	tt3135516	3	3
tt4158266	tt3135516	3	4
tt4164860	tt0407423	8	78
tt4166426	tt0407423	12	97
tt4166474	tt0407423	13	25
tt4166486	tt0407423	14	32
tt4170444	tt0407423	30	77
tt4170450	tt0407423	30	89
tt4170452	tt0407423	30	96
tt4172648	tt0407423	31	79
tt4172652	tt0407423	31	90
tt4172664	tt0407423	31	97
tt4175260	tt0407423	32	65
tt4175272	tt0407423	32	83
tt4175280	tt0407423	32	89
tt4175664	tt0407423	9	7
tt4175958	tt1850596	10	6
tt4180982	tt0407423	19	64
tt4180986	tt0407423	19	70
tt4180990	tt0407423	19	76
tt4191644	tt0407423	20	72
tt4191646	tt0407423	20	79
tt4192832	tt3824066	1	3
tt4193390	tt0407423	25	80
tt4193406	tt0407423	25	94
tt4193416	tt0407423	25	99
tt4195422	tt3135516	3	5
tt4201236	tt4192748	1	1
tt4201240	tt4192748	1	2
tt4201242	tt4192748	1	3
tt4201244	tt4192748	1	4
tt4201248	tt4192748	1	5
tt4201260	tt4192748	1	7
tt4201262	tt4192748	1	8
tt4201268	tt4192748	1	9
tt4201272	tt4192748	1	10
tt4201278	tt4192748	1	11
tt4201872	tt0407423	14	89
tt4214076	tt4192748	1	13
tt4214088	tt3824066	1	5
tt4229108	tt3135516	3	6
tt4255266	tt0407423	16	23
tt4259314	tt0407423	11	13
tt4259346	tt0407423	14	97
tt4259568	tt0407423	33	12
tt4259586	tt0407423	33	37
tt4259598	tt0407423	33	100
tt4259610	tt0407423	42	1
tt4259620	tt0407423	\N	\N
tt4259626	tt0407423	33	76
tt4259634	tt0407423	33	88
tt4259644	tt0407423	33	95
tt4259682	tt0407423	\N	\N
tt4259692	tt0407423	34	20
tt4259700	tt0407423	34	25
tt4259706	tt0407423	34	82
tt4259712	tt0407423	\N	\N
tt4259716	tt0407423	41	61
tt4259722	tt0407423	34	72
tt4259726	tt0407423	34	90
tt4259732	tt0407423	34	95
tt4259738	tt0407423	34	100
tt4262058	tt3135516	3	7
tt4264796	tt0407423	15	6
tt4264802	tt0407423	15	5
tt4265186	tt0407423	15	7
tt4266276	tt4192748	1	14
tt4266316	tt4192748	1	15
tt4266376	tt4192748	1	16
tt4266532	tt4192748	1	17
tt4267300	tt0407423	15	17
tt4267304	tt0407423	15	23
tt4267318	tt0407423	15	27
tt4267618	tt4262910	1	19
tt4270192	tt0407423	15	34
tt4270194	tt3850044	\N	\N
tt4278322	tt0407423	35	20
tt4280368	tt0407423	10	21
tt4283546	tt0407423	53	1
tt4283552	tt0407423	53	5
tt4289818	tt0407423	40	91
tt4303304	tt0407423	18	25
tt4304416	tt4192748	1	18
tt4307494	tt0407423	6	7
tt4312868	tt3869500	2	1
tt4314620	tt0407423	15	46
tt4314628	tt0407423	15	56
tt4314632	tt0407423	15	57
tt4316802	tt0407423	7	7
tt4317020	tt0094460	\N	\N
tt4317024	tt0094460	\N	\N
tt4317058	tt0094460	\N	\N
tt4317238	tt0407423	15	82
tt4319334	tt0407423	15	68
tt4319518	tt3869500	2	2
tt4319572	tt3869500	2	3
tt4319664	tt3869500	1	9
tt4320836	tt0407423	20	6
tt4321978	tt1578652	6	1
tt4321980	tt1578652	6	2
tt4321982	tt1578652	6	3
tt4321984	tt1578652	6	4
tt4321986	tt1578652	6	5
tt4321990	tt1578652	6	6
tt4321992	tt1578652	6	7
tt4321994	tt1578652	6	8
tt4321998	tt1578652	6	10
tt4322000	tt1578652	6	9
tt4323024	tt0407423	22	7
tt4323638	tt0407423	55	104
tt4323640	tt0407423	55	23
tt4323646	tt0407423	55	22
tt4323654	tt0407423	55	38
tt4323658	tt0407423	55	43
tt4323660	tt0407423	55	24
tt4323662	tt0407423	55	47
tt4323666	tt0407423	55	8
tt4323670	tt0407423	55	53
tt4323678	tt0407423	55	95
tt4323686	tt0407423	55	59
tt4323692	tt0407423	55	60
tt4323696	tt0407423	55	89
tt4323704	tt0407423	55	68
tt4323706	tt0407423	55	70
tt4323710	tt0407423	55	71
tt4323716	tt0407423	15	74
tt4328942	tt0407423	22	13
tt4332300	tt0407423	15	63
tt4335246	tt0407423	35	25
tt4339782	tt1578652	6	11
tt4339784	tt1578652	6	12
tt4339786	tt1578652	6	13
tt4339788	tt1578652	6	14
tt4339790	tt1578652	6	15
tt4363396	tt1578652	6	16
tt4363398	tt1578652	6	17
tt4363402	tt1578652	6	18
tt4363406	tt1578652	6	19
tt4363408	tt1578652	6	20
tt4364072	tt0407423	47	9
tt4365442	tt2960796	2	8
tt4366574	tt0407423	50	5
tt4366678	tt0407423	17	6
tt4378532	tt3869500	2	4
tt4379694	tt0407423	16	12
tt4379738	tt0407423	16	13
tt4380248	tt0407423	41	4
tt4389348	tt0407423	18	33
tt4389358	tt0407423	18	32
tt4389368	tt0407423	18	43
tt4392424	tt0407423	18	45
tt4393386	tt0407423	18	44
tt4405118	tt0407423	30	17
tt4414798	tt0407423	27	40
tt4414810	tt0407423	\N	\N
tt4414820	tt0407423	27	48
tt4414824	tt0407423	27	53
tt4419298	tt0407423	41	1
tt4424532	tt0407423	20	12
tt4427508	tt0407423	20	17
tt4427512	tt0407423	20	13
tt4429526	tt3869500	2	5
tt4429536	tt3869500	2	6
tt4430264	tt0407423	28	2
tt4432110	tt4489232	4	1
tt4441298	tt0407423	35	48
tt4444434	tt0407423	35	90
tt4444444	tt0407423	35	84
tt4444448	tt0407423	35	79
tt4444454	tt0407423	35	83
tt4444460	tt0407423	35	68
tt4444462	tt0407423	35	63
tt4456918	tt0407423	20	20
tt4457220	tt0407423	20	24
tt4457254	tt0407423	20	31
tt4457286	tt0407423	20	35
tt4457296	tt0407423	20	36
tt4474642	tt4191488	1	2
tt4474650	tt4191488	1	3
tt4475070	tt4191488	1	5
tt4475076	tt4191488	1	6
tt4475080	tt4191488	1	7
tt4475082	tt4191488	1	8
tt4477832	tt0407423	36	18
tt4494178	tt0407423	48	5
tt4494198	tt0407423	48	6
tt4511648	tt4489232	1	1
tt4511650	tt4489232	1	2
tt4511652	tt4489232	1	4
tt4511654	tt4489232	1	3
tt4511656	tt4489232	1	6
tt4511660	tt4489232	1	5
tt4511664	tt4489232	1	7
tt4511668	tt4489232	1	8
tt4511670	tt4489232	1	9
tt4537046	tt0270790	1	1
tt4540452	tt1407126	\N	\N
tt4542360	tt4489232	2	1
tt4542362	tt4489232	2	2
tt4542364	tt4489232	2	3
tt4542370	tt4489232	2	5
tt4542374	tt4489232	2	6
tt4542376	tt4489232	2	7
tt4542394	tt4489232	3	1
tt4542398	tt4489232	3	2
tt4542400	tt4489232	3	3
tt4542406	tt4489232	3	5
tt4542410	tt4489232	3	4
tt4542424	tt4489232	3	9
tt4542428	tt4489232	3	7
tt4542430	tt4489232	3	6
tt4542442	tt4489232	4	2
tt4542446	tt4489232	4	3
tt4542448	tt4489232	4	4
tt4542450	tt4489232	4	6
tt4542452	tt4489232	4	5
tt4542456	tt4489232	4	7
tt4542462	tt4489232	4	9
tt4542464	tt4489232	4	8
tt4547558	tt0407423	41	10
tt4549970	tt0407423	41	11
tt4549974	tt0407423	41	7
tt4590016	tt4347960	1	1
tt4624252	tt0407423	38	16
tt4638024	tt3869500	2	7
tt4638030	tt3869500	2	8
tt4645020	tt4347960	1	2
tt4667396	tt0407423	5	72
tt4669532	tt3869500	2	9
tt4669536	tt3869500	2	10
tt4671582	tt0407423	8	35
tt4682920	tt0407423	25	85
tt4691874	tt1869138	1	2
tt4691888	tt1869138	1	3
tt4691892	tt1869138	1	4
tt4691896	tt1869138	1	5
tt4691906	tt1869138	1	6
tt4691938	tt1869138	1	7
tt4692028	tt1869138	1	8
tt4692076	tt1869138	1	9
tt4696184	tt3869500	2	11
tt4696188	tt3869500	2	12
tt4698778	tt0416377	1	3
tt4698780	tt0416377	1	4
tt4698790	tt0416377	1	5
tt4698794	tt0416377	1	6
tt4698808	tt0416377	1	8
tt4698814	tt0416377	1	9
tt4698818	tt0416377	1	10
tt4698822	tt0416377	1	11
tt4698836	tt0416377	2	1
tt4698930	tt1439857	2	5
tt4699096	tt0845676	1	1
tt4699532	tt1869138	1	12
tt4699536	tt1869138	1	11
tt4699538	tt1869138	1	19
tt4699552	tt1869138	1	15
tt4699556	tt1869138	1	17
tt4699560	tt1869138	1	13
tt4699578	tt1869138	1	18
tt4699588	tt1869138	1	16
tt4699606	tt1869138	2	208
tt4699614	tt1869138	1	20
tt4702986	tt1869138	1	14
tt4702988	tt1869138	1	21
tt4702992	tt1869138	1	22
tt4702996	tt1869138	1	23
tt4703000	tt1869138	1	24
tt4703002	tt1869138	1	25
tt4703062	tt1869138	1	26
tt4703072	tt1869138	1	27
tt4703074	tt1869138	1	28
tt4703080	tt1869138	1	29
tt4703086	tt1869138	1	30
tt4703096	tt1869138	1	31
tt4703098	tt1869138	1	32
tt4703106	tt1869138	1	33
tt4703116	tt1869138	1	34
tt4703122	tt1869138	1	35
tt4703124	tt1869138	1	36
tt4703138	tt1869138	1	38
tt4703162	tt1869138	1	39
tt4703172	tt1869138	1	40
tt4703178	tt1869138	1	41
tt4703194	tt1869138	1	42
tt4703200	tt1869138	1	43
tt4703204	tt1869138	1	44
tt4703208	tt1869138	1	45
tt4703212	tt1869138	1	46
tt4703216	tt1869138	1	47
tt4703224	tt1869138	1	48
tt4703228	tt1869138	1	49
tt4703234	tt1869138	1	50
tt4703842	tt1869138	1	51
tt4703844	tt1869138	1	52
tt4703846	tt1869138	1	53
tt4703848	tt1869138	1	54
tt4703852	tt1869138	1	55
tt4703854	tt1869138	1	56
tt4703856	tt1869138	1	57
tt4703862	tt1869138	1	58
tt4703864	tt1869138	1	59
tt4703866	tt1869138	1	60
tt4703872	tt1869138	1	61
tt4703874	tt1869138	1	62
tt4703876	tt1869138	1	63
tt4703880	tt1869138	1	64
tt4703882	tt1869138	1	65
tt4703884	tt1869138	1	66
tt4703886	tt1869138	1	67
tt4703888	tt1869138	1	68
tt4703894	tt1869138	1	69
tt4703898	tt1869138	1	70
tt4703906	tt1869138	1	71
tt4703908	tt1869138	1	72
tt4703916	tt1869138	1	73
tt4703920	tt1869138	1	74
tt4703926	tt1869138	1	75
tt4703928	tt1869138	1	76
tt4703932	tt1869138	1	77
tt4703934	tt1869138	1	78
tt4703940	tt1869138	1	79
tt4703942	tt1869138	1	80
tt4703956	tt1869138	1	81
tt4703958	tt1869138	1	82
tt4703960	tt1869138	1	83
tt4703962	tt1869138	1	84
tt4703964	tt1869138	1	85
tt4703966	tt1869138	1	86
tt4703968	tt1869138	1	87
tt4703970	tt1869138	1	88
tt4703974	tt1869138	1	89
tt4703976	tt1869138	1	91
tt4703978	tt1869138	1	92
tt4703980	tt1869138	1	93
tt4703984	tt1869138	1	94
tt4703988	tt1869138	1	95
tt4703990	tt1869138	1	96
tt4703992	tt1869138	1	97
tt4703996	tt1869138	1	98
tt4703998	tt1869138	1	99
tt4704002	tt1869138	1	100
tt4705742	tt1869138	1	101
tt4705746	tt1869138	1	102
tt4705750	tt1869138	1	103
tt4705752	tt1869138	1	104
tt4705754	tt1869138	1	105
tt4705760	tt1869138	1	107
tt4705770	tt1869138	1	108
tt4705772	tt1869138	1	109
tt4705776	tt1869138	1	110
tt4705780	tt1869138	1	111
tt4705782	tt1869138	1	112
tt4705786	tt1869138	1	113
tt4705792	tt1869138	1	114
tt4705796	tt1869138	1	115
tt4705800	tt1869138	1	116
tt4705806	tt1869138	1	117
tt4705808	tt1869138	1	118
tt4705814	tt1869138	1	119
tt4705816	tt1869138	1	120
tt4705820	tt1869138	1	121
tt4705822	tt1869138	1	122
tt4705828	tt1869138	1	123
tt4705832	tt1869138	1	124
tt4705836	tt1869138	1	125
tt4705852	tt1869138	1	126
tt4705856	tt1869138	1	127
tt4705860	tt1869138	1	128
tt4705864	tt1869138	1	129
tt4705868	tt1869138	1	130
tt4705870	tt1869138	1	131
tt4705878	tt1869138	1	132
tt4705890	tt1869138	1	133
tt4705894	tt1869138	1	134
tt4705898	tt1869138	1	135
tt4705912	tt1869138	1	136
tt4705916	tt1869138	1	137
tt4705922	tt1869138	1	138
tt4705932	tt1869138	1	139
tt4705954	tt1869138	1	140
tt4705960	tt1869138	1	141
tt4705966	tt1869138	1	142
tt4705972	tt1869138	1	143
tt4705980	tt1869138	1	144
tt4705984	tt1869138	1	145
tt4705992	tt1869138	1	146
tt4705998	tt1869138	1	147
tt4706002	tt1869138	1	148
tt4706010	tt1869138	1	149
tt4706018	tt1869138	1	150
tt4706024	tt1869138	1	151
tt4706030	tt1869138	1	152
tt4706036	tt1869138	1	153
tt4706042	tt1869138	1	154
tt4706050	tt1869138	1	155
tt4706058	tt1869138	1	156
tt4707230	tt4702408	1	5
tt4707838	tt1869138	2	207
tt4707844	tt1869138	2	206
tt4707852	tt1869138	2	205
tt4707856	tt1869138	2	204
tt4707890	tt1869138	1	157
tt4707894	tt1869138	1	158
tt4707902	tt1869138	1	159
tt4707906	tt1869138	1	160
tt4707908	tt1869138	1	161
tt4707910	tt1869138	1	162
tt4707914	tt1869138	1	163
tt4707916	tt1869138	1	164
tt4707920	tt1869138	1	165
tt4707926	tt1869138	1	166
tt4707930	tt1869138	1	167
tt4707934	tt1869138	1	168
tt4707936	tt1869138	1	169
tt4707938	tt1869138	1	170
tt4707992	tt0401937	\N	\N
tt4707998	tt0401937	\N	\N
tt4708000	tt0401937	\N	\N
tt4708006	tt0401937	\N	\N
tt4708010	tt0401937	\N	\N
tt4708054	tt0401937	\N	\N
tt4708058	tt0401937	\N	\N
tt4708062	tt0401937	\N	\N
tt4708064	tt0401937	\N	\N
tt4708070	tt0401937	\N	\N
tt4708092	tt0401937	\N	\N
tt4708108	tt1869138	1	171
tt4708110	tt1869138	1	172
tt4708114	tt1869138	1	173
tt4708116	tt1869138	1	174
tt4708118	tt1869138	1	175
tt4708120	tt1869138	1	176
tt4708130	tt1869138	1	178
tt4708132	tt1869138	1	179
tt4708138	tt1869138	1	180
tt4708142	tt1869138	1	181
tt4708144	tt1869138	1	182
tt4708146	tt1869138	1	183
tt4708148	tt1869138	1	184
tt4708150	tt1869138	1	185
tt4708152	tt1869138	1	186
tt4708154	tt1869138	1	187
tt4708158	tt1869138	1	188
tt4708160	tt1869138	1	189
tt4708162	tt1869138	1	190
tt4708164	tt1869138	1	191
tt4708174	tt1869138	1	192
tt4708180	tt1869138	1	193
tt4708182	tt1869138	1	194
tt4708184	tt1869138	1	195
tt4708188	tt1869138	1	196
tt4708192	tt1869138	1	198
tt4708198	tt1869138	1	199
tt4708206	tt1869138	1	200
tt4708210	tt1869138	1	201
tt4708216	tt1869138	1	202
tt4708228	tt1869138	1	203
tt4708236	tt1869138	1	204
tt4708248	tt1869138	1	205
tt4708250	tt1869138	1	206
tt4708254	tt1869138	1	207
tt4708256	tt1869138	1	208
tt4708260	tt1869138	2	1
tt4715266	tt0416377	2	2
tt4715274	tt0416377	2	3
tt4715284	tt0416377	2	4
tt4715292	tt0416377	2	5
tt4715304	tt0416377	2	6
tt4715318	tt0416377	2	7
tt4715324	tt0416377	2	8
tt4715328	tt0416377	2	9
tt4715330	tt0416377	2	10
tt4715334	tt0416377	2	11
tt4715338	tt0416377	2	12
tt4715342	tt0416377	2	13
tt4715380	tt1869138	2	2
tt4716684	tt1869138	2	3
tt4716690	tt1869138	2	4
tt4716700	tt1869138	2	5
tt4716706	tt1869138	2	6
tt4716710	tt1869138	2	7
tt4716714	tt1869138	2	8
tt4716720	tt1869138	2	9
tt4716756	tt1869138	2	10
tt4716758	tt1869138	2	11
tt4716760	tt1869138	2	12
tt4716764	tt1869138	2	13
tt4716770	tt1869138	2	14
tt4716774	tt1869138	2	15
tt4716780	tt1869138	2	16
tt4716782	tt1869138	2	17
tt4716786	tt0401937	\N	\N
tt4716788	tt0401937	\N	\N
tt4716790	tt0401937	\N	\N
tt4716794	tt0401937	\N	\N
tt4716798	tt0401937	\N	\N
tt4717688	tt1869138	2	18
tt4717692	tt1869138	2	19
tt4717696	tt1869138	2	20
tt4717700	tt1869138	2	21
tt4717708	tt1869138	2	22
tt4717710	tt1869138	2	23
tt4717712	tt1869138	2	24
tt4717720	tt1869138	2	25
tt4717724	tt1869138	2	26
tt4717728	tt1869138	2	27
tt4717734	tt1869138	2	28
